name,user rating,Price,MS Office Provided,Dedicated Graphic Memory Capacity,SSD Capacity,Graphic Processor,Number of Cores,Operating System,Refresh Rate,Brand,Professional,Gaming,EveryDay,Processor,RAM(in GB),Price_Normalized,SSD Capacity (In Gb),SSD Capacity Normalized,Normalized review,Number of Cores_Normalized,HDD Capacity,HDD Capacity_Normalized,Price_Category,Pocket Friendly,Mid Range,High End,laptop_Link
"asus core i3 11th gen - (8 gb/256 gb ssd/windows 11 home) x515ea-ej312ws thin and light laptop  (15.6 inch, transparent silver, 1.80 kg, with ms office)",4.4,37990,1,0,256 gb,intel integrated uhd,2,windows,,asus,1,0,1,core i3 11th gen,8,0.0769230769230769,256,0.0666666666666667,0.8125,0.0769230769230769,0,0,Pocket Friendly,1,0,0,https://m.media-amazon.com/images/I/71H5edMDwxL._AC_UL320_.jpg
"asus vivobook 14 core i3 10th gen - (8 gb/256 gb ssd/windows 10 home) x415fa-bv341t laptop  (14 inch, slate grey, 1.6 kg)",5,32890,0,0,256 gb,intel integrated uhd,2,windows,,asus,0,0,0,core i3 10th gen,8,0.0590909090909091,256,0.0666666666666667,1,0.0769230769230769,0,0,Pocket Friendly,1,0,0,https://m.media-amazon.com/images/I/71jjYEX-pFL._AC_UL320_.jpg
"asus expertbook core i3 10th gen - (4 gb/1 tb hdd/dos) p1545fa-br281 business laptop  (15.6 inch, slate grey, 1.80 kg)",2.3,34649,0,0,,intel integrated hd,2,dos,,asus,1,0,1,core i3 10th gen,4,0.0652412587412588,,,0.15625,0.0769230769230769,1,1,Pocket Friendly,1,0,0,https://m.media-amazon.com/images/I/71VxVpzY9YL._AC_UL320_.jpg
"asus vivobook 14 core i3 10th gen - (8 gb/256 gb ssd/windows 10 home) x415fa-bv341t thin and light laptop  (14 inch, slate grey, 1.80 kg)",4.3,32489,0,0,256 gb,intel integrated uhd,2,windows,60 hz,asus,0,0,0,core i3 10th gen,8,0.0576888111888112,256,0.0666666666666667,0.78125,0.0769230769230769,0,0,Pocket Friendly,1,0,0,https://m.media-amazon.com/images/I/711jtvyLkKL._AC_UL320_.jpg
"asus vivobook 14 core i3 11th gen - (8 gb/256 gb ssd/windows 10 home) x415ea-eb342ws notebook  (14 inch, transparent silver, 1.6 kg, with ms office)",4.3,34979,1,0,256 gb,intel integrated intel uhd,2,windows,60 hz,asus,0,0,0,core i3 11th gen,8,0.0663951048951049,256,0.0666666666666667,0.78125,0.0769230769230769,0,0,Pocket Friendly,1,0,0,https://m.media-amazon.com/images/I/71yejFYehdL._AC_UL320_.jpg
"asus vivobook pro 15 oled ryzen 7 octa core amd ryzen 7 5800h 5th gen - (16 gb/1 tb ssd/windows 10 home/4 gb graphics) m3500qc-l1262ts laptop  (15.6 inch, quiet blue, 1.65 kg, with ms office)",4.20623188405797,89990,1,4 gb,1 tb,nvidia geforce rtx rtx 3050,8,windows,,asus,0,1,0,ryzen 7 octa core amd ryzen 7 5800h 5th gen,16,0.258741258741259,1024,0.466666666666667,0.751947463768116,0.538461538461539,0,0,High End,0,0,1,https://m.media-amazon.com/images/I/71H5edMDwxL._AC_UL320_.jpg
"asus asus tuf gaming f15 core i9 11th gen - (16 gb/1 tb ssd/windows 10/6 gb graphics/nvidia geforce rtx 3060) fx566hm-az096ts gaming laptop  (15.6 inch, eclipse gray, 2.30 kg, with ms office)",4.20623188405797,139990,1,6 gb,1 tb,nvidia geforce rtx 3060,8,windows,,asus,0,1,0,core i9 11th gen,16,0.433566433566434,1024,0.466666666666667,0.751947463768116,0.538461538461539,0,0,High End,0,0,1,https://m.media-amazon.com/images/I/71jjYEX-pFL._AC_UL320_.jpg
"asus vivobook pro 14x oled (2021) ryzen 9 octa core 5900hx - (16 gb/1 tb ssd/windows 10 home/4 gb graphics/nvidia geforce rtx rtx 3050/90 hz) m7400qc-km053ts creator laptop  (14 inch, black, 1.45 kg, with ms office)",4.5,109990,1,4 gb,1 tb,nvidia geforce rtx rtx 3050,8,windows,90 hz,asus,0,1,0,,16,0.328671328671329,1024,0.466666666666667,0.84375,0.538461538461539,0,0,High End,0,0,1,https://m.media-amazon.com/images/I/71VxVpzY9YL._AC_UL320_.jpg
"asus core i7 11th gen - (8 gb/1 tb hdd/256 gb ssd/windows 10 home) k513ea-l703ts thin and light laptop  (15.6 inch, silver, with ms office)",4.20623188405797,82500,1,0,256 gb,intel integrated intel,8,windows,,asus,0,0,0,core i7 11th gen,8,0.232552447552448,256,0.0666666666666667,0.751947463768116,0.538461538461539,0,0,High End,0,0,1,https://m.media-amazon.com/images/I/711jtvyLkKL._AC_UL320_.jpg
"asus vivobook 15 core i3 10th gen - (4 gb/1 tb hdd/windows 10 home) x509fa-ej311ts laptop  (15.6 inch, transparent silver, 1.90 kg, with ms office)",3.9,34990,1,0,,intel integrated intel uhd,2,windows,60 hz,asus,1,0,1,core i3 10th gen,4,0.0664335664335664,,,0.65625,0.0769230769230769,1,1,Pocket Friendly,1,0,0,https://m.media-amazon.com/images/I/71yejFYehdL._AC_UL320_.jpg
"asus vivobook 15 k513 core i5 11th gen - (8 gb/1 tb hdd/256 gb ssd/windows 10 home) k513ea-l503ts laptop  (15.6 inch, silver, 1.8 kg, with ms office)",4.20623188405797,59990,1,0,256 gb,intel integrated intel hd graphics,4,windows,60 hz,asus,0,0,0,core i5 11th gen,8,0.153846153846154,256,0.0666666666666667,0.751947463768116,0.230769230769231,0,0,Mid Range,0,1,0,https://m.media-amazon.com/images/I/71H5edMDwxL._AC_UL320_.jpg
"asus vivobook x515ea core i3 11th gen - (8 gb/256 gb ssd/windows 10 home) x515ea laptop  (15.6 inch, transparent silver, 1.8 kg, with ms office)",3.9,37490,1,0,256 gb,intel integrated intel hd graphics,2,windows,60 hz,asus,1,0,1,core i3 11th gen,8,0.0751748251748252,256,0.0666666666666667,0.65625,0.0769230769230769,0,0,Pocket Friendly,1,0,0,https://m.media-amazon.com/images/I/71jjYEX-pFL._AC_UL320_.jpg
"asus amd rhyzen 5 5600u ryzen 5 octa core 1115g4 11th gen - (16 gb/512 gb ssd/windows 10 home) um325sa-kg512s laptop  (13.3 inch, pine grey, 1.80 kg, with ms office)",4.20623188405797,75990,1,0,512 gb,amd radeon wega 8,2,windows,60 hz,asus,1,0,1,ryzen 5 octa core 1115g4 11th gen,16,0.20979020979021,512,0.2,0.751947463768116,0.0769230769230769,0,0,Mid Range,0,1,0,https://m.media-amazon.com/images/I/71VxVpzY9YL._AC_UL320_.jpg
"asus core i5 11th gen - (16 gb/1 tb hdd/256 gb ssd/windows 10 home) x712ea-au511ts thin and light laptop  (17.3 inch, transparent silver, 2.30 kg, with ms office)",4.2,62990,1,0,256 gb,intel integrated intel iris xe graphics,4,windows,,asus,1,0,1,core i5 11th gen,16,0.164335664335664,256,0.0666666666666667,0.75,0.230769230769231,0,0,Mid Range,0,1,0,https://m.media-amazon.com/images/I/711jtvyLkKL._AC_UL320_.jpg
"asus vivobook pro 14 oled (2021) ryzen 7 octa core 5800h - (16 gb/512 gb ssd/windows 10 home/4 gb graphics/nvidia geforce rtx rtx 3050/90 hz) m3401qc-km045ts creator laptop  (14 inch, quiet blue, 1.40 kg, with ms office)",4.8,89990,1,4 gb,512 gb,nvidia geforce rtx rtx 3050,8,windows,90 hz,asus,0,1,0,,16,0.258741258741259,512,0.2,0.9375,0.538461538461539,0,0,High End,0,0,1,https://m.media-amazon.com/images/I/71yejFYehdL._AC_UL320_.jpg
"asus vivobook 14 core i3 11th gen - (8 gb/1 tb hdd/256 gb ssd/windows 11 home) x415ea-eb372ws thin and light laptop  (14.1 inch, transparent silver, 1.6 kg, with ms office)",4.1,38890,1,0,256 gb,intel integrated intel uhd graphics,2,windows,60 hz,asus,0,0,0,core i3 11th gen,8,0.0800699300699301,256,0.0666666666666667,0.71875,0.0769230769230769,0,0,Pocket Friendly,1,0,0,https://m.media-amazon.com/images/I/71H5edMDwxL._AC_UL320_.jpg
"asus vivobook 15 celeron dual core - (4 gb/256 gb ssd/windows 10 home) x543ma-gq1358t laptop  (15.6 inch, transparent silver, 1.9 kg)",4,27990,0,0,256 gb,intel integrated uhd graphics 600,1,windows,,asus,0,0,0,,4,0.041958041958042,256,0.0666666666666667,0.6875,0,0,0,Pocket Friendly,1,0,0,https://m.media-amazon.com/images/I/71jjYEX-pFL._AC_UL320_.jpg
"asus chromebook celeron dual core - (4 gb/64 gb emmc storage/chrome os) cx1101cma-gj0007 chromebook  (11.6 inch, transparent silver, 1.24 kg)",3.6,18990,0,0,,intel integrated uhd graphics 600,2,chrome,,asus,1,0,1,,4,0.0104895104895105,,,0.5625,0.0769230769230769,1,1,Pocket Friendly,1,0,0,https://m.media-amazon.com/images/I/71H5edMDwxL._AC_UL320_.jpg
"asus core i3 11th gen - (4 gb/256 gb ssd/windows 11 home) x415ea-ek302ws thin and light laptop  (14 inch, transparent silver, 1.60 kg, with ms office)",4.1,33990,1,0,256 gb,intel integrated intel uhd graphics,2,windows,,asus,1,0,1,core i3 11th gen,4,0.0629370629370629,256,0.0666666666666667,0.71875,0.0769230769230769,0,0,Pocket Friendly,1,0,0,https://m.media-amazon.com/images/I/71jjYEX-pFL._AC_UL320_.jpg
"asus vivobook 15 core i3 11th gen - (8 gb/1 tb hdd/windows 10 home) x515ea-br391ts laptop  (15.6 inch, slate grey, 1.8 kg, with ms office)",4.1,35790,1,0,,intel integrated intel uhd,2,windows,60 hz,asus,0,0,0,core i3 11th gen,8,0.0692307692307692,,,0.71875,0.0769230769230769,1,1,Pocket Friendly,1,0,0,https://m.media-amazon.com/images/I/71VrU+m9CDL._AC_UL320_.jpg
"asus asus tuf dash f15 core i5 11th gen - (16 gb/512 gb ssd/windows 11 home/6 gb graphics/nvidia geforce rtx 3060) fx516pmz-hn186ws gaming laptop  (15.6 inch, moonlight white, 2 kg, with ms office)",4.9,84990,1,6 gb,512 gb,nvidia geforce rtx 3060,4,windows,,asus,0,1,0,core i5 11th gen,16,0.241258741258741,512,0.2,0.96875,0.230769230769231,0,0,High End,0,0,1,https://m.media-amazon.com/images/I/61GkvvDNnCL._AC_UL320_.jpg
"asus vivobook 15 (2022) core i3 10th gen - (4 gb/512 gb ssd/windows 11 home) x515ja-ej372ws thin and light laptop  (15.6 inch, transparent silver, 1.80 kg, with ms office)",4.4,34990,1,0,512 gb,intel integrated uhd,,windows,,asus,1,0,1,core i3 10th gen,4,0.0664335664335664,512,0.2,0.8125,0,0,0,Pocket Friendly,1,0,0,https://m.media-amazon.com/images/I/711STEpA3IL._AC_UL320_.jpg
"asus vivobook 15 (2022) core i7 10th gen - (16 gb/512 gb ssd/windows 11 home/intel integrated iris plus) x515ja-ej701ws gaming laptop  (15.6 inch, transparent silver, 1.80 kg, with ms office)",4,57990,1,0,512 gb,intel integrated iris plus,8,windows,,asus,1,0,1,core i7 10th gen,16,0.146853146853147,512,0.2,0.6875,0.538461538461539,0,0,Mid Range,0,1,0,https://m.media-amazon.com/images/I/71qE2Mra+cL._AC_UL320_.jpg
"asus vivobook 15 (2022) core i3 10th gen - (8 gb/512 gb ssd/windows 11 home) x515ja-ej362ws thin and light laptop  (15.6 inch, transparent silver, 1.80 kg, with ms office)",4.3,38990,1,0,512 gb,intel integrated uhd,,windows,,asus,1,0,1,core i3 10th gen,8,0.0804195804195804,512,0.2,0.78125,0,0,0,Pocket Friendly,1,0,0,https://m.media-amazon.com/images/I/71jjYEX-pFL._AC_UL320_.jpg
"asus vivobook 15 core i3 11th gen - (8 gb/1 tb hdd/windows 10 home) x515ea-br391ts laptop  (15.6 inch, slate grey, 1.8 kg, with ms office)",3.4,35990,1,0,,intel integrated intel uhd,2,windows,60 hz,asus,0,0,0,core i3 11th gen,8,0.0699300699300699,,,0.5,0.0769230769230769,1,1,Pocket Friendly,1,0,0,https://m.media-amazon.com/images/I/71VxVpzY9YL._AC_UL320_.jpg
"asus vivobook 14 ryzen 3 dual core amd ryzen 3 3250u - (8 gb/256 gb ssd/windows 10 home) m415da-ek322ts thin and light laptop  (14.1 inch, transparent silver, 1.5 kg, with ms office)",4.2,33990,1,0,256 gb,amd radeon integrated,2,windows,60 hz,asus,0,0,0,,8,0.0629370629370629,256,0.0666666666666667,0.75,0.0769230769230769,0,0,Pocket Friendly,1,0,0,https://m.media-amazon.com/images/I/711jtvyLkKL._AC_UL320_.jpg
"asus rog zephyrus g14 ryzen 9 octa core amd ryzen 9 5900hs processor 5th gen - (16 gb/1 tb ssd/windows 10 home/4 gb graphics/nvidia geforce rtx3050ti/120 hz) ga401qec-k2128ts gaming laptop  (14 inch, gray, 1.7 kg, with ms office)",4.20623188405797,139990,1,4 gb,1 tb,nvidia geforce rtx3050ti,8,windows,120 hz,asus,0,1,0,ryzen 9 octa core amd ryzen 9 5900hs processor 5th gen,16,0.433566433566434,1024,0.466666666666667,0.751947463768116,0.538461538461539,0,0,High End,0,0,1,https://m.media-amazon.com/images/I/71yejFYehdL._AC_UL320_.jpg
"asus rog zephyrus g14 ryzen 7 octa core ryzen 7-4800hs 4th gen - (8 gb/1 tb ssd/windows 10 home/4 gb graphics/nvidia geforce gtx 1650/120 hz) ga401ihr-k2067ts gaming laptop  (14 inch, white, 1.6 kg, with ms office)",5,81399,1,4 gb,1 tb,nvidia geforce gtx 1650,8,windows,120 hz,asus,0,1,0,ryzen 7 octa core ryzen 7-4800hs 4th gen,8,0.228702797202797,1024,0.466666666666667,1,0.538461538461539,0,0,High End,0,0,1,https://m.media-amazon.com/images/I/71H5edMDwxL._AC_UL320_.jpg
"asus rog zephyrus g14 ryzen 7 octa core ryzen 7-4800hs 4th gen - (8 gb/1 tb ssd/windows 10 home/4 gb graphics/nvidia geforce gtx 1650/144 hz) ga401ihr-hz070ts gaming laptop  (14 inch, grey, 1.6 kg, with ms office)",4.20623188405797,76990,1,4 gb,1 tb,nvidia geforce gtx 1650,8,windows,144 hz,asus,0,1,0,ryzen 7 octa core ryzen 7-4800hs 4th gen,8,0.213286713286713,1024,0.466666666666667,0.751947463768116,0.538461538461539,0,0,Mid Range,0,1,0,https://m.media-amazon.com/images/I/71jjYEX-pFL._AC_UL320_.jpg
"asus rog zephyrus 14 ryzen 7 octa core amd ryzen 7 5800h 5th gen - (8 gb/1 tb ssd/windows 10 home/4 gb graphics/nvidia geforce gtx 1650/144 hz) ga401qh-hz077ts gaming laptop  (14 inch, white, 1.6 kg, with ms office)",4.20623188405797,86990,1,4 gb,1 tb,nvidia geforce gtx 1650,8,windows,144 hz,asus,0,1,0,ryzen 7 octa core amd ryzen 7 5800h 5th gen,8,0.248251748251748,1024,0.466666666666667,0.751947463768116,0.538461538461539,0,0,High End,0,0,1,https://m.media-amazon.com/images/I/71H5edMDwxL._AC_UL320_.jpg
"asus rog strix g15 ryzen 7 octa core 4800h - (8 gb/512 gb ssd/windows 10 home/4 gb graphics/nvidia geforce gtx 1650) g513ih-hn081t gaming laptop  (15.6 inch, electro punk, 2.10 kg)",4.20623188405797,75990,0,4 gb,512 gb,nvidia geforce gtx 1650,8,windows,,asus,0,1,0,,8,0.20979020979021,512,0.2,0.751947463768116,0.538461538461539,0,0,Mid Range,0,1,0,https://m.media-amazon.com/images/I/71jjYEX-pFL._AC_UL320_.jpg
"asus ryzen 7 octa core 4th gen - (8 gb/512 gb ssd/windows 10/4 gb graphics/nvidia geforce gtx gtx1650- 4gb) g513ih-hn081t gaming laptop  (15.6 inch, electro punk)",4.20623188405797,74990,0,4 gb,512 gb,nvidia geforce gtx gtx1650- 4gb,,windows,,asus,1,1,1,ryzen 7 octa core 4th gen,8,0.206293706293706,512,0.2,0.751947463768116,0,0,0,Mid Range,0,1,0,https://m.media-amazon.com/images/I/71VrU+m9CDL._AC_UL320_.jpg
"asus vivobook 15 core i5 11th gen - (8 gb/1 tb hdd/256 gb ssd/windows 10 home/2 gb graphics) x515ep-bq512ts thin and light laptop  (15.6 inch, transparent silver, with ms office)",4.4,56449,1,2 gb,256 gb,nvidia geforce mx 330,6,windows,,asus,0,1,0,core i5 11th gen,8,0.141465034965035,256,0.0666666666666667,0.8125,0.384615384615385,0,0,Mid Range,0,1,0,https://m.media-amazon.com/images/I/61GkvvDNnCL._AC_UL320_.jpg
"asus core i5 10th gen - (8 gb/1 tb hdd/windows 10 home) x515ja-ej502t thin and light laptop  (15.6 inch, transparent silver, 1.80 kg)",4,44990,0,0,,intel integrated uhd,4,windows,,asus,1,0,1,core i5 10th gen,8,0.101398601398601,,,0.6875,0.230769230769231,1,1,Mid Range,0,1,0,https://m.media-amazon.com/images/I/711STEpA3IL._AC_UL320_.jpg
"asus rog flow x13 ryzen 9 octa core 5900hs - (16 gb/1 tb ssd/windows 10 home/4 gb graphics/nvidia geforce rtx 3050/120 hz) gv301qc-k6100ts 2 in 1 gaming laptop  (13.4 inch, off&black, 1.30 kg, with ms office)",4.1,132990,1,4 gb,1 tb,nvidia geforce rtx 3050,8,windows,120 hz,asus,0,1,0,,16,0.409090909090909,1024,0.466666666666667,0.71875,0.538461538461539,0,0,High End,0,0,1,https://m.media-amazon.com/images/I/71qE2Mra+cL._AC_UL320_.jpg
"asus vivobook k15 oled (2022) ryzen 5 hexa core 5500u - (8 gb/1 tb hdd/256 gb ssd/windows 10 home) km513ua-l503ts thin and light laptop  (15.6 inch, transparent silver, 1.80 kg, with ms office)",4.4,58990,1,0,256 gb,amd radeon amd,,windows,,asus,1,0,1,,8,0.15034965034965,256,0.0666666666666667,0.8125,0,0,0,Mid Range,0,1,0,https://m.media-amazon.com/images/I/71jjYEX-pFL._AC_UL320_.jpg
"asus vivobook k15 oled (2022) core i3 11th gen - (8 gb/256 gb ssd/windows 10 home) k513ea-l302ts thin and light laptop  (15.6 inch, indie black, 1.80 kg, with ms office)",4.5,46990,1,0,256 gb,intel integrated uhd,2,windows,,asus,1,0,1,core i3 11th gen,8,0.108391608391608,256,0.0666666666666667,0.84375,0.0769230769230769,0,0,Mid Range,0,1,0,https://m.media-amazon.com/images/I/71VxVpzY9YL._AC_UL320_.jpg
"asus rog flow x13 ryzen 9 octa core 5900hs - (32 gb/1 tb ssd/windows 10 home/4 gb graphics/nvidia geforce rtx 3050 ti/120 hz) gv301qe-k6153ts 2 in 1 gaming laptop  (13.4 inch, off&black, 1.30 kg, with ms office)",4.3,142990,1,4 gb,1 tb,nvidia geforce rtx 3050 ti,8,windows,120 hz,asus,0,1,0,,32,0.444055944055944,1024,0.466666666666667,0.78125,0.538461538461539,0,0,High End,0,0,1,https://m.media-amazon.com/images/I/711jtvyLkKL._AC_UL320_.jpg
"asus rog strix ryzen 9 octa core 5900hx - (16 gb/1 tb ssd/windows 10 home/4 gb graphics/nvidia geforce rtx 3050 ti/300 hz) g513qe-hf145t gaming laptop  (15.6 inch, eclipse gray, 2.10 kg)",4.6,117990,0,4 gb,1 tb,nvidia geforce rtx 3050 ti,8,windows,300 hz,asus,0,1,0,,16,0.356643356643357,1024,0.466666666666667,0.875,0.538461538461539,0,0,High End,0,0,1,https://m.media-amazon.com/images/I/71yejFYehdL._AC_UL320_.jpg
"asus zephyrus m16 (2021) core i7 11th gen - (16 gb/1 tb ssd/windows 10 home/6 gb graphics/nvidia geforce rtx rtx 3060) gu603hm-k8073ts gaming laptop  (16 inch, off black, 1.90 kg, with ms office)",4.4,154990,1,6 gb,1 tb,nvidia geforce rtx rtx 3060,8,windows,,asus,0,1,0,core i7 11th gen,16,0.486013986013986,1024,0.466666666666667,0.8125,0.538461538461539,0,0,High End,0,0,1,https://m.media-amazon.com/images/I/71H5edMDwxL._AC_UL320_.jpg
"asus vivobook k15 oled (2021) core i5 11th gen - (16 gb/1 tb hdd/256 gb ssd/windows 10 home) k513ea-l523ts thin and light laptop  (15.6 inch, transparent silver, 1.80 kg, with ms office)",4.4,67990,1,0,256 gb,intel integrated iris xe,4,windows,,asus,1,0,1,core i5 11th gen,16,0.181818181818182,256,0.0666666666666667,0.8125,0.230769230769231,0,0,Mid Range,0,1,0,https://m.media-amazon.com/images/I/71jjYEX-pFL._AC_UL320_.jpg
"asus rog flow x13 ryzen 9 octa core 5900hs - (32 gb/1 tb ssd/windows 10 home/4 gb graphics/nvidia geforce rtx 3050 ti/60 hz) gv301qe-k5152ts 2 in 1 gaming laptop  (13.4 inch, off&black, 1.30 kg, with ms office)",4.20623188405797,156990,1,4 gb,1 tb,nvidia geforce rtx 3050 ti,8,windows,60 hz,asus,0,1,0,,32,0.493006993006993,1024,0.466666666666667,0.751947463768116,0.538461538461539,0,0,High End,0,0,1,https://m.media-amazon.com/images/I/71H5edMDwxL._AC_UL320_.jpg
"asus zephyrus m16 (2021) core i7 11th gen - (16 gb/1 tb ssd/windows 10 home/4 gb graphics/nvidia geforce rtx rtx 3050) gu603he-kr051ts gaming laptop  (16 inch, off black, 1.90 kg kg, with ms office)",4.20623188405797,129990,1,4 gb,1 tb,nvidia geforce rtx rtx 3050,8,windows,,asus,0,1,0,core i7 11th gen,16,0.398601398601399,1024,0.466666666666667,0.751947463768116,0.538461538461539,0,0,High End,0,0,1,https://m.media-amazon.com/images/I/71jjYEX-pFL._AC_UL320_.jpg
"asus vivobook 15 core i5 11th gen - (8 gb/512 gb ssd/windows 10 home) x515ea-bq522ts laptop  (15.6 inch, transparent silver, 1.75 kg, with ms office)",4,53750,1,0,512 gb,intel integrated irix xe,4,windows,,asus,0,0,0,core i5 11th gen,8,0.132027972027972,512,0.2,0.6875,0.230769230769231,0,0,Mid Range,0,1,0,https://m.media-amazon.com/images/I/71VrU+m9CDL._AC_UL320_.jpg
"asus vivobook 15 (2022) core i3 11th gen - (4 gb/256 gb ssd/windows 10 home) x515ea-ej302ts thin and light laptop  (15.6 inch, transparent silver, 1.80 kg, with ms office)",4.3,34990,1,0,256 gb,intel integrated uhd,4,windows,,asus,1,0,1,core i3 11th gen,4,0.0664335664335664,256,0.0666666666666667,0.78125,0.230769230769231,0,0,Pocket Friendly,1,0,0,https://m.media-amazon.com/images/I/61GkvvDNnCL._AC_UL320_.jpg
"asus zenbook 14 (2021) core i5 11th gen - (8 gb/512 gb ssd/windows 10 home) ux425ea-ki501ts thin and light laptop  (14 inch, pine grey, 1.17 kg, with ms office)",4.7,72990,1,0,512 gb,intel integrated iris xe,6,windows,,asus,1,0,1,core i5 11th gen,8,0.199300699300699,512,0.2,0.90625,0.384615384615385,0,0,Mid Range,0,1,0,https://m.media-amazon.com/images/I/711STEpA3IL._AC_UL320_.jpg
"asus vivobook 15 (2022) core i5 11th gen - (8 gb/1 tb hdd/256 gb ssd/windows 10 home) x515ea-ej502ts thin and light laptop  (15.6 inch, transparent silver, 1.80 kg, with ms office)",4.3,50990,1,0,256 gb,intel integrated iris xe,6,windows,,asus,1,0,1,core i5 11th gen,8,0.122377622377622,256,0.0666666666666667,0.78125,0.384615384615385,0,0,Mid Range,0,1,0,https://m.media-amazon.com/images/I/71qE2Mra+cL._AC_UL320_.jpg
"asus ryzen 3 dual core 3250u 3rd gen - (8 gb/256 gb ssd/windows 10 home) m515da-bq322ts thin and light laptop  (15.6 inch, transparent silver, 1.80 kg, with ms office)",4.3,35990,1,0,256 gb,amd radeon amd,2,windows,,asus,1,0,1,ryzen 3 dual core 3250u 3rd gen,8,0.0699300699300699,256,0.0666666666666667,0.78125,0.0769230769230769,0,0,Pocket Friendly,1,0,0,https://m.media-amazon.com/images/I/71yejFYehdL._AC_UL320_.jpg
"asus tuf gaming a15 ryzen 7 octa core 4800h - (8 gb/1 tb ssd/windows 10 home/4 gb graphics/nvidia geforce rtx 3050) fa566ic-hn008t gaming laptop  (15.6 inch, eclipse gray, 2.30 kg)",4.7,91990,0,4 gb,1 tb,nvidia geforce rtx 3050,8,windows,,asus,0,1,0,,8,0.265734265734266,1024,0.466666666666667,0.90625,0.538461538461539,0,0,High End,0,0,1,https://m.media-amazon.com/images/I/71H5edMDwxL._AC_UL320_.jpg
"asus strix g15 ryzen 7 octa core amd ryzen 7 4800h 4th gen - (8 gb/512 gb ssd/windows 10 home/4 gb graphics/nvidia geforce gtx 1650/144 hz) g513ih-hn084ts gaming laptop  (15.6 inch, black, 2.30 kg, with ms office)",4.7,76990,1,4 gb,512 gb,nvidia geforce gtx 1650,8,windows,144 hz,asus,0,1,0,ryzen 7 octa core amd ryzen 7 4800h 4th gen,8,0.213286713286713,512,0.2,0.90625,0.538461538461539,0,0,Mid Range,0,1,0,https://m.media-amazon.com/images/I/71KXxVGeMVL._AC_UL320_.jpg
"asus core i3 10th gen - (4 gb/1 tb hdd/windows 10 home) x409fa-bv301t thin and light laptop  (14 inch, slate grey, 1.60 kg)",3.7,35000,0,0,,intel integrated hd 520,2,windows,,asus,1,0,1,core i3 10th gen,4,0.0664685314685315,,,0.59375,0.0769230769230769,1,1,Pocket Friendly,1,0,0,https://m.media-amazon.com/images/I/71yejFYehdL._AC_UL320_.jpg
